,mean,std
0,0.04003242226300258,0.01413301972032379
1,0.8378284460255891,0.0929900734242585
2,78.6855609391948,61.2857224632751
3,0.1890484410303971,0.05176238474042358
4,0.03911517627566673,0.014604731117602686
5,0.8584986124640998,0.09315947576734684
6,0.6014272707466477,0.09864792106645459
7,926.032621186813,500.61082607142987
